PostalCode,Neighborhood,State,County,Latitude,Longitude
66056,Riberas de Girasoles 1 Sector,Nuevo Leon,General Escobedo,25.789,-100.3194
66056,Hilario Ayala Predio,Nuevo Leon,General Escobedo,25.789,-100.3194
66056,Balcones de Anahuac I,Nuevo Leon,General Escobedo,25.789,-100.3194
66056,Guadalupe Victoria,Nuevo Leon,General Escobedo,25.822,-100.3556
66056,Los Girasoles I,Nuevo Leon,General Escobedo,25.789,-100.3194
66056,Monterreal I,Nuevo Leon,General Escobedo,25.789,-100.3194
66057,Hacienda Escobedo,Nuevo Leon,General Escobedo,25.8102,-100.3088
66057,Fuentes de Escobedo,Nuevo Leon,General Escobedo,25.7873,-100.3113
66057,Los Rincones Residencial,Nuevo Leon,General Escobedo,25.7935,-100.3099
66057,Nuestra Senora de Fatima,Nuevo Leon,General Escobedo,25.783,-100.3094
66057,Monterreal Infonavit,Nuevo Leon,General Escobedo,25.7935,-100.3099
66057,Novus Sendero,Nuevo Leon,General Escobedo,25.7935,-100.3099
66057,Privada Residencial Aviana,Nuevo Leon,General Escobedo,25.7935,-100.3099
66057,Residencial Escobedo,Nuevo Leon,General Escobedo,25.7935,-100.3099
66058,Praderas de Topo Grande,Nuevo Leon,General Escobedo,25.7971,-100.2985
66058,El Canada,Nuevo Leon,General Escobedo,25.822,-100.3556
66058,Las Malvinas,Nuevo Leon,General Escobedo,25.7968,-100.2945
66058,Solidaridad,Nuevo Leon,General Escobedo,25.7899,-100.2972
66058,La Loma,Nuevo Leon,General Escobedo,25.822,-100.3556
66058,Ucam,Nuevo Leon,General Escobedo,25.7968,-100.297
66058,Lazaro Cardenas,Nuevo Leon,General Escobedo,25.8322,-100.3842
66058,Jardines de Escobedo III,Nuevo Leon,General Escobedo,25.7828,-100.3023
66058,24 de Febrero,Nuevo Leon,General Escobedo,25.7993,-100.3123
66058,Ex Hacienda Infonavit,Nuevo Leon,General Escobedo,25.7993,-100.3123
66058,16 de Septiembre,Nuevo Leon,General Escobedo,25.7993,-100.3123
66058,Las Hadas,Nuevo Leon,General Escobedo,25.7993,-100.3123
66058,Martires 36,Nuevo Leon,General Escobedo,25.7993,-100.3123
66058,Dirona Aduana Interior,Nuevo Leon,General Escobedo,25.7993,-100.3123
66058,Los Girasoles III,Nuevo Leon,General Escobedo,25.7993,-100.3123
66059,Villas de Anahuac,Nuevo Leon,General Escobedo,25.822,-100.3556
66059,El Centenario,Nuevo Leon,General Escobedo,25.822,-100.3556
66059,Quintas de Anahuac,Nuevo Leon,General Escobedo,25.7817,-100.2741
66059,Valle Del Canada,Nuevo Leon,General Escobedo,25.7697,-100.289
66059,La Cantera,Nuevo Leon,General Escobedo,25.822,-100.3556
66059,Privadas de Lindora,Nuevo Leon,General Escobedo,25.7675,-100.2921
66059,Nexxus Residencial Sector Dorado,Nuevo Leon,General Escobedo,25.7675,-100.2921
66059,La Cantera Privada Residencial,Nuevo Leon,General Escobedo,25.7675,-100.2921
66059,Villas de Anahuac Sector Alpes,Nuevo Leon,General Escobedo,25.7675,-100.2921
66059,Privadas del Canada,Nuevo Leon,General Escobedo,25.7675,-100.2921
66059,Privadas de Anahuac Sector  Mediterraneo,Nuevo Leon,General Escobedo,25.7675,-100.2921
66059,Privadas de Anahuac Sector Irlandes,Nuevo Leon,General Escobedo,25.7675,-100.2921
66059,Privadas de Anahuac Sector InglEs,Nuevo Leon,General Escobedo,25.7675,-100.2921
66059,Privadas de Anahuac Sector FrancEs,Nuevo Leon,General Escobedo,25.7675,-100.2921
66059,Privadas de Anahuac Sector Espanol,Nuevo Leon,General Escobedo,25.7675,-100.2921
66059,Paraje Anahuac,Nuevo Leon,General Escobedo,25.7675,-100.2921
66059,Mision de Anahuac 1er Sector,Nuevo Leon,General Escobedo,25.7675,-100.2921
66059,Himalaya Sector Niza,Nuevo Leon,General Escobedo,25.7675,-100.2921
66059,Himalaya,Nuevo Leon,General Escobedo,25.7675,-100.2921
66059,Hacienda los Cantu 2do Sector,Nuevo Leon,General Escobedo,25.7675,-100.2921
66059,Hacienda los Cantu 1er Sector,Nuevo Leon,General Escobedo,25.7675,-100.2921
66059,Cerradas de Anahuac Sector Premier,Nuevo Leon,General Escobedo,25.7675,-100.2921
66059,Cerradas de Anahuac Sector Contemporaneo,Nuevo Leon,General Escobedo,25.7675,-100.2921
66059,Cerradas de Anahuac,Nuevo Leon,General Escobedo,25.7675,-100.2921
66059,Calzadas Anahuac,Nuevo Leon,General Escobedo,25.7675,-100.2921
66061,San Martin,Nuevo Leon,General Escobedo,25.8,-100.4
66061,Pedregal de Escobedo,Nuevo Leon,General Escobedo,25.8038,-100.3853
66061,Jardines de San Martin,Nuevo Leon,General Escobedo,25.8076,-100.3706
66061,Lomas de San Genaro,Nuevo Leon,General Escobedo,25.8038,-100.3853
66061,Parque Industrial III,Nuevo Leon,General Escobedo,25.8038,-100.3853
66061,Fomerrey 52 Pedregal del Topo,Nuevo Leon,General Escobedo,25.8038,-100.3853
66061,Parque Industrial II,Nuevo Leon,General Escobedo,25.8038,-100.3853
66062,Parque Industrial PerifErico,Nuevo Leon,General Escobedo,25.817,-100.3373
66062,Paso Cucharas,Nuevo Leon,General Escobedo,25.817,-100.3373
66062,Gloria Mendiola,Nuevo Leon,General Escobedo,25.822,-100.3556
66062,Villas de San Francisco,Nuevo Leon,General Escobedo,25.817,-100.3373
66062,La Isla,Nuevo Leon,General Escobedo,25.822,-100.3556
66062,Parque Industrial I,Nuevo Leon,General Escobedo,25.817,-100.3373
66063,Nueva Escobedo Ampliacion,Nuevo Leon,General Escobedo,25.8002,-100.3817
66063,Balcones Del Rio,Nuevo Leon,General Escobedo,25.8002,-100.3817
66063,San Isidro,Nuevo Leon,General Escobedo,25.822,-100.3556
66063,19 de Julio,Nuevo Leon,General Escobedo,25.8002,-100.3817
66063,5 de Mayo,Nuevo Leon,General Escobedo,25.8002,-100.3817
66064,Villas de San Martin 2da Etapa,Nuevo Leon,General Escobedo,25.7984,-100.4018
66064,Fomerrey La Unidad,Nuevo Leon,General Escobedo,25.7945,-100.4161
66064,Privadas de Camino Real,Nuevo Leon,General Escobedo,25.7984,-100.4018
66064,Fomerrey Santa Martha,Nuevo Leon,General Escobedo,25.8023,-100.3875
66064,Las Flores,Nuevo Leon,General Escobedo,25.822,-100.3556
66064,Vida,Nuevo Leon,General Escobedo,25.7984,-100.4018
66064,Ciudad San Marcos Sector Pionero,Nuevo Leon,General Escobedo,25.7984,-100.4018
66064,Villas de San Martin 1er Etapa,Nuevo Leon,General Escobedo,25.7984,-100.4018
66064,Los Vergeles,Nuevo Leon,General Escobedo,25.822,-100.3556
66064,La Concordia,Nuevo Leon,General Escobedo,25.7984,-100.4018
66064,Nueva Esperanza Mzas 117 y 120,Nuevo Leon,General Escobedo,25.7984,-100.4018
66064,Riveras de los Naranjos,Nuevo Leon,General Escobedo,25.7984,-100.4018
66064,Portal del Fraile 1er Sector,Nuevo Leon,General Escobedo,25.7984,-100.4018
66064,Nuevo Escobedo,Nuevo Leon,General Escobedo,25.7984,-100.4018
66064,Portal del Fraile 4ta Sector,Nuevo Leon,General Escobedo,25.7984,-100.4018
66064,Valle de San Francisco,Nuevo Leon,General Escobedo,25.7984,-100.4018
66064,18 de Octubre,Nuevo Leon,General Escobedo,25.7984,-100.4018
66065,La Ilusion,Nuevo Leon,General Escobedo,25.822,-100.3556
66065,Fomerrey Santa Lucia,Nuevo Leon,General Escobedo,25.8032,-100.3685
66065,Fomerrey 49 Colinas del Topo,Nuevo Leon,General Escobedo,25.8032,-100.3685
66065,Eulalio Villarreal Ayala,Nuevo Leon,General Escobedo,25.8032,-100.3685
66065,Serranias 2do Sector,Nuevo Leon,General Escobedo,25.8032,-100.3685
66065,Serranias 1er Sector,Nuevo Leon,General Escobedo,25.8032,-100.3685
66065,Colinas del Topo Ampliacion,Nuevo Leon,General Escobedo,25.8032,-100.3685
66067,Arcos Del Sol,Nuevo Leon,General Escobedo,25.822,-100.3556
66067,Naranjos,Nuevo Leon,General Escobedo,25.777,-100.3917
66067,Alianza,Nuevo Leon,General Escobedo,25.777,-100.3917
66067,Los Angeles,Nuevo Leon,General Escobedo,25.822,-100.3556
66067,Portal Valle de San Bernabe,Nuevo Leon,General Escobedo,25.777,-100.3917
66067,Los Nogales,Nuevo Leon,General Escobedo,25.822,-100.3556
66067,Villas de San Bernabe,Nuevo Leon,General Escobedo,25.777,-100.3917
66067,San Gabriel,Nuevo Leon,General Escobedo,25.822,-100.3556
66067,El Rosario,Nuevo Leon,General Escobedo,25.822,-100.3556
66068,Los Alebrijes,Nuevo Leon,General Escobedo,25.8002,-100.3817
66068,Pedregal de San Agustin,Nuevo Leon,General Escobedo,25.8002,-100.3817
66070,Santaluz,Nuevo Leon,General Escobedo,25.7903,-100.3519
66070,Monte Horeb,Nuevo Leon,General Escobedo,25.7932,-100.3383
66070,Puerta Del Sol,Nuevo Leon,General Escobedo,25.822,-100.3556
66070,Provileon,Nuevo Leon,General Escobedo,25.822,-100.3556
66070,Villa de los Ayala,Nuevo Leon,General Escobedo,25.7924,-100.3371
66070,Lomas de San Genaro 3er Sector,Nuevo Leon,General Escobedo,25.7903,-100.3519
66072,5to. Centenario,Nuevo Leon,General Escobedo,25.8051,-100.3408
66072,Progreso Paso Cucharas,Nuevo Leon,General Escobedo,25.8171,-100.3526
66072,Bosques de Escobedo,Nuevo Leon,General Escobedo,25.8029,-100.3367
66072,Hacienda los Ayala,Nuevo Leon,General Escobedo,25.7954,-100.333
66072,Hacienda los  Vergeles,Nuevo Leon,General Escobedo,25.8051,-100.3408
66072,La Providencia,Nuevo Leon,General Escobedo,25.822,-100.3556
66072,Brianzzas Residencial,Nuevo Leon,General Escobedo,25.8051,-100.3408
66072,Paseo Real,Nuevo Leon,General Escobedo,25.8051,-100.3408
66072,Hacienda Del Topo II,Nuevo Leon,General Escobedo,25.8051,-100.3408
66072,Hacienda Del Topo I,Nuevo Leon,General Escobedo,25.8051,-100.3408
66072,Renacimiento,Nuevo Leon,General Escobedo,25.8051,-100.3408
66072,Paso Cucharas II,Nuevo Leon,General Escobedo,25.8051,-100.3408
66072,Cortijo los Ayala,Nuevo Leon,General Escobedo,25.8051,-100.3408
66073,San Genaro I,Nuevo Leon,General Escobedo,25.776,-100.3321
66073,Santa Julia,Nuevo Leon,General Escobedo,25.7832,-100.3328
66073,San Genaro 3er Sector,Nuevo Leon,General Escobedo,25.776,-100.3321
66073,Fomerrey Lomas de Aztlan,Nuevo Leon,General Escobedo,25.7687,-100.3314
66073,Lomas II,Nuevo Leon,General Escobedo,25.776,-100.3321
66073,Lomas I,Nuevo Leon,General Escobedo,25.776,-100.3321
66073,Fomerrey 9 Solidaridad,Nuevo Leon,General Escobedo,25.776,-100.3321
66073,Colinas de Anahuac,Nuevo Leon,General Escobedo,25.776,-100.3321
66073,Adelitas de Villa,Nuevo Leon,General Escobedo,25.776,-100.3321
66073,San Genaro II,Nuevo Leon,General Escobedo,25.776,-100.3321
66073,Los Girasoles IV,Nuevo Leon,General Escobedo,25.776,-100.3321
66074,Mira Sur,Nuevo Leon,General Escobedo,25.7923,-100.3428
66074,Mira Sur 1,Nuevo Leon,General Escobedo,25.7923,-100.3428
66075,Fomerrey 36 Raul Caballero,Nuevo Leon,General Escobedo,25.7923,-100.3428
66080,Andres Caballero Moreno Agrop,Nuevo Leon,General Escobedo,25.8287,-100.4012
66083,Zona Industrial,Nuevo Leon,General Escobedo,25.822,-100.3556
66084,Palmiras,Nuevo Leon,General Escobedo,25.822,-100.3556
66084,Arco Vial Fomerrey Agropecuaria,Nuevo Leon,General Escobedo,25.8514,-100.3828
66084,Alianza Real,Nuevo Leon,General Escobedo,25.8514,-100.3828
66084,Alianza Real Sector Oaxaca,Nuevo Leon,General Escobedo,25.8514,-100.3828
66084,Alianza Real Sector Yucatan,Nuevo Leon,General Escobedo,25.8514,-100.3828
66084,Lazaro Cardenas Agropecuaria del Norte,Nuevo Leon,General Escobedo,25.8514,-100.3828
66085,San Miguel,Nuevo Leon,General Escobedo,25.8302,-100.4163
66085,Monclova,Nuevo Leon,General Escobedo,25.8147,-100.4031
66085,Praderas de San Francisco,Nuevo Leon,General Escobedo,25.8183,-100.4025
66085,San Miguel de los Garza La Luz,Nuevo Leon,General Escobedo,25.8211,-100.4073
66085,Portal de Piedra,Nuevo Leon,General Escobedo,25.8211,-100.4073
66085,Ampliacion Monclova,Nuevo Leon,General Escobedo,25.8211,-100.4073
66085,Monclovita,Nuevo Leon,General Escobedo,25.8211,-100.4073
66085,Valle de San Miguel,Nuevo Leon,General Escobedo,25.8211,-100.4073
66085,Praderas de San Francisco Sector 2,Nuevo Leon,General Escobedo,25.8211,-100.4073
67100,Ciudad Guadalupe Centro,Nuevo Leon,Guadalupe,25.7304,-100.2412
67102,Centro SCT Nuevo Leon,Nuevo Leon,Guadalupe,25.7304,-100.2412
67110,La Victoria,Nuevo Leon,Guadalupe,25.6726,-100.2057
67110,Villa San Antonio,Nuevo Leon,Guadalupe,25.6954,-100.2175
67110,San Rafael,Nuevo Leon,Guadalupe,25.6954,-100.2175
67110,Paseo San Miguel,Nuevo Leon,Guadalupe,25.6954,-100.2175
67110,La Amistad,Nuevo Leon,Guadalupe,25.6726,-100.2057
67110,Pedregal de Lindavista,Nuevo Leon,Guadalupe,25.6954,-100.2175
67110,Jardines la Victoria,Nuevo Leon,Guadalupe,25.6954,-100.2175
67110,Plaza San Antonio,Nuevo Leon,Guadalupe,25.6954,-100.2175
67110,Arboledas de San Miguel,Nuevo Leon,Guadalupe,25.6954,-100.2175
67110,Rincon Lindavista,Nuevo Leon,Guadalupe,25.6954,-100.2175
67110,Los Olivos,Nuevo Leon,Guadalupe,25.6726,-100.2057
67110,Villa de San Miguel,Nuevo Leon,Guadalupe,25.6954,-100.2175
67110,Bosques del Oriente,Nuevo Leon,Guadalupe,25.6954,-100.2175
67110,Talaberna,Nuevo Leon,Guadalupe,25.6954,-100.2175
67112,Villas del Rio,Nuevo Leon,Guadalupe,25.6726,-100.2057
67112,Valle de San Antonio,Nuevo Leon,Guadalupe,25.6726,-100.2057
67112,Hacienda los Encinos,Nuevo Leon,Guadalupe,25.6726,-100.2057
67112,Residencial San Antonio,Nuevo Leon,Guadalupe,25.7874,-100.2595
67112,Provivienda la Esperanza,Nuevo Leon,Guadalupe,25.7874,-100.2595
67112,Provivienda,Nuevo Leon,Guadalupe,25.7874,-100.2595
67112,Privadas de Lindavista,Nuevo Leon,Guadalupe,25.7874,-100.2595
67112,Pedregal de Linda Vista II,Nuevo Leon,Guadalupe,25.7874,-100.2595
67112,Las Dalias,Nuevo Leon,Guadalupe,25.7874,-100.2595
67112,Almendros,Nuevo Leon,Guadalupe,25.7874,-100.2595
67112,Residencial Santa FE,Nuevo Leon,Guadalupe,25.7874,-100.2595
67113,Real de San Miguel Sector 3,Nuevo Leon,Guadalupe,25.7467,-100.2092
67113,Hacienda San Miguel,Nuevo Leon,Guadalupe,25.7467,-100.2092
67113,Residencial Avante,Nuevo Leon,Guadalupe,25.7467,-100.2092
67113,Lomas de San Miguel,Nuevo Leon,Guadalupe,25.7467,-100.2092
67113,Valle San Miguel,Nuevo Leon,Guadalupe,25.7467,-100.2092
67113,Fuentes de San Miguel,Nuevo Leon,Guadalupe,25.7467,-100.2092
67113,Real de San Miguel Sector 4,Nuevo Leon,Guadalupe,25.7467,-100.2092
67113,Real de San Miguel Sector I,Nuevo Leon,Guadalupe,25.7467,-100.2092
67113,Real de San Miguel Sector 2,Nuevo Leon,Guadalupe,25.7467,-100.2092
67113,Privada San Fernando,Nuevo Leon,Guadalupe,25.7467,-100.2092
67113,Policia Auxiliar,Nuevo Leon,Guadalupe,25.7467,-100.2092
67113,Arboledas de Acapulco,Nuevo Leon,Guadalupe,25.7467,-100.2092
67113,Mixcoac,Nuevo Leon,Guadalupe,25.7467,-100.2092
67113,Torres de San Miguel,Nuevo Leon,Guadalupe,25.7467,-100.2092
67113,INFONAVIT Benito Juarez,Nuevo Leon,Guadalupe,25.7467,-100.2092
67113,Coloniales San Miguel Sector 1,Nuevo Leon,Guadalupe,25.7467,-100.2092
67113,Coloniales San Miguel,Nuevo Leon,Guadalupe,25.7467,-100.2092
67113,Balcones de San Miguel,Nuevo Leon,Guadalupe,25.7467,-100.2092
67115,Viga,Nuevo Leon,Guadalupe,25.6726,-100.2057
67115,Pedregal de Oriente,Nuevo Leon,Guadalupe,25.7467,-100.2092
67115,San Miguel,Nuevo Leon,Guadalupe,25.6726,-100.2057
67115,Nuevo Milenio,Nuevo Leon,Guadalupe,25.7467,-100.2092
67115,Maya,Nuevo Leon,Guadalupe,25.7467,-100.2092
67116,Nuevo San Miguel,Nuevo Leon,Guadalupe,25.7297,-100.2363
67116,Jardines del Rio,Nuevo Leon,Guadalupe,25.6726,-100.2057
67116,Riveras de la Silla Fomerrey 31,Nuevo Leon,Guadalupe,25.7297,-100.2363
67116,Benito Juarez,Nuevo Leon,Guadalupe,25.6726,-100.2057
67116,Jardines Guadalupe,Nuevo Leon,Guadalupe,25.651,-100.2131
67116,Jardines de San Miguel,Nuevo Leon,Guadalupe,25.7297,-100.2363
67116,Jardines de Casa Blanca,Nuevo Leon,Guadalupe,25.7297,-100.2363
67117,Canada Blanca,Nuevo Leon,Guadalupe,25.6726,-100.2057
67117,Los Cristales,Nuevo Leon,Guadalupe,25.6726,-100.2057
67117,Raul Caballero,Nuevo Leon,Guadalupe,25.6726,-100.2057
67117,Residencial Torremolinos,Nuevo Leon,Guadalupe,25.8528,-100.0289
67117,Zozayita,Nuevo Leon,Guadalupe,25.8528,-100.0289
67117,Torremolinos la FE,Nuevo Leon,Guadalupe,25.8528,-100.0289
67117,Los Cristales 3er. Sector,Nuevo Leon,Guadalupe,25.8528,-100.0289
67117,Josefa Zozaya,Nuevo Leon,Guadalupe,25.8528,-100.0289
67117,Eduardo Caballero,Nuevo Leon,Guadalupe,25.8528,-100.0289
67117,Arboledas del Oriente,Nuevo Leon,Guadalupe,25.8528,-100.0289
67117,CentroAmerica,Nuevo Leon,Guadalupe,25.8528,-100.0289
67117,Valle Torremolinos,Nuevo Leon,Guadalupe,25.8528,-100.0289
67117,Mision de Guadalupe,Nuevo Leon,Guadalupe,25.8528,-100.0289
67118,Nuevo San Rafael,Nuevo Leon,Guadalupe,25.6954,-100.2175
67118,La Floresta,Nuevo Leon,Guadalupe,25.6954,-100.2175
67118,Villa Espanola,Nuevo Leon,Guadalupe,25.6954,-100.2175
67118,Mision del Valle,Nuevo Leon,Guadalupe,25.6954,-100.2175
67118,Valle San Rafael,Nuevo Leon,Guadalupe,25.6954,-100.2175
67118,Emiliano Zapata Fomerrey 18,Nuevo Leon,Guadalupe,25.6954,-100.2175
67119,San Rafael,Nuevo Leon,Guadalupe,25.6954,-100.2175
67119,Industrial Jardines San Rafael,Nuevo Leon,Guadalupe,25.6954,-100.2175
67119,Praderas de San Rafael,Nuevo Leon,Guadalupe,25.6954,-100.2175
67119,Jardines de San Rafael,Nuevo Leon,Guadalupe,25.6954,-100.2175
67120,Adolfo Prieto,Nuevo Leon,Guadalupe,25.7324,-100.3088
67120,Nueva Libertad,Nuevo Leon,Guadalupe,25.7,-100.2333
67120,La Luz,Nuevo Leon,Guadalupe,25.6726,-100.2057
67120,America Obrera,Nuevo Leon,Guadalupe,25.7324,-100.3088
67120,Leon XIII,Nuevo Leon,Guadalupe,25.6726,-100.2057
67120,Residencial Minerva,Nuevo Leon,Guadalupe,25.7324,-100.3088
67120,HErcules,Nuevo Leon,Guadalupe,25.7324,-100.3088
67120,Adolfo Prieto Sector 2,Nuevo Leon,Guadalupe,25.7324,-100.3088
67120,Adolfo Prieto Sector 3,Nuevo Leon,Guadalupe,25.7324,-100.3088
67123,Libertad,Nuevo Leon,Guadalupe,25.7,-100.2333
67123,Lindavista,Nuevo Leon,Guadalupe,25.6726,-100.2057
67123,Jardines de Lindavista,Nuevo Leon,Guadalupe,25.7,-100.2333
67123,Arboledas de Corregidora,Nuevo Leon,Guadalupe,25.7,-100.2333
67123,10 de Mayo,Nuevo Leon,Guadalupe,25.7,-100.2333
67124,Escamilla,Nuevo Leon,Guadalupe,25.6726,-100.2057
67124,AragonEs,Nuevo Leon,Guadalupe,25.7216,-100.2837
67124,Real de Minas,Nuevo Leon,Guadalupe,25.7216,-100.2837
67124,Adolfo Prieto Sector 4,Nuevo Leon,Guadalupe,25.7216,-100.2837
67125,Condocasa Lindavista,Nuevo Leon,Guadalupe,25.7216,-100.2837
67125,Cerradas de Lindavista,Nuevo Leon,Guadalupe,25.7216,-100.2837
67125,America,Nuevo Leon,Guadalupe,25.7216,-100.2837
67125,Privada Purisima,Nuevo Leon,Guadalupe,25.7216,-100.2837
67125,Valle de Lindavista,Nuevo Leon,Guadalupe,25.7216,-100.2837
67125,Lolyta,Nuevo Leon,Guadalupe,25.7216,-100.2837
67125,Vista Sol,Nuevo Leon,Guadalupe,25.7216,-100.2837
67126,Riveras de la Purisima,Nuevo Leon,Guadalupe,25.7216,-100.2837
67126,Rivera de Linda Vista,Nuevo Leon,Guadalupe,25.7216,-100.2837
67126,Torres Lindavista,Nuevo Leon,Guadalupe,25.7216,-100.2837
67126,Dr. angel Martinez Villarreal,Nuevo Leon,Guadalupe,25.7216,-100.2837
67126,18 de Marzo,Nuevo Leon,Guadalupe,25.7216,-100.2837
67128,Las Americas,Nuevo Leon,Guadalupe,25.6726,-100.2057
67129,La Purisima,Nuevo Leon,Guadalupe,25.6726,-100.2057
67129,Central de Carga,Nuevo Leon,Guadalupe,25.7216,-100.2837
67129,Rincon de la Purisima,Nuevo Leon,Guadalupe,25.7216,-100.2837
67129,Arboledas Nueva Lindavista,Nuevo Leon,Guadalupe,25.7216,-100.2837
67129,Serena,Nuevo Leon,Guadalupe,25.7216,-100.2837
67129,Jardines Nueva Lindavista,Nuevo Leon,Guadalupe,25.7216,-100.2837
67129,Nueva Lindavista,Nuevo Leon,Guadalupe,25.7216,-100.2837
67129,La Talaverna Modulo Social FOVISSSTE,Nuevo Leon,Guadalupe,25.7216,-100.2837
67130,Valle de las Flores,Nuevo Leon,Guadalupe,25.6726,-100.2057
67130,San Roberto,Nuevo Leon,Guadalupe,25.6726,-100.2057
67130,Privada San Miguel,Nuevo Leon,Guadalupe,25.7551,-100.2653
67130,Valle Soleado,Nuevo Leon,Guadalupe,25.7551,-100.2653
67130,Nexxus,Nuevo Leon,Guadalupe,25.7551,-100.2653
67130,La Condesa,Nuevo Leon,Guadalupe,25.7551,-100.2653
67132,Regio Parque Industrial Guadalupe,Nuevo Leon,Guadalupe,25.7202,-100.2135
67132,FINSA,Nuevo Leon,Guadalupe,25.7202,-100.2135
67132,Bello Amanecer Residencial,Nuevo Leon,Guadalupe,25.7202,-100.2135
67133,Las Escobas,Nuevo Leon,Guadalupe,25.6853,-100.1617
67134,Riberas de Dos Rios,Nuevo Leon,Guadalupe,25.7202,-100.2135
67134,Dos Rios,Nuevo Leon,Guadalupe,25.6726,-100.2057
67134,Arboledas de Santa Cecilia,Nuevo Leon,Guadalupe,25.7202,-100.2135
67134,Santa Clara,Nuevo Leon,Guadalupe,25.6726,-100.2057
67134,Privada San Carlos,Nuevo Leon,Guadalupe,25.7202,-100.2135
67140,Las Plazas 3,Nuevo Leon,Guadalupe,25.6667,-100.25
67140,La Herradura,Nuevo Leon,Guadalupe,25.6726,-100.2057
67140,La Pastora,Nuevo Leon,Guadalupe,25.6667,-100.25
67140,Los Sauces,Nuevo Leon,Guadalupe,25.6726,-100.2057
67140,Condor,Nuevo Leon,Guadalupe,25.6667,-100.25
67140,Santa Margarita,Nuevo Leon,Guadalupe,25.6726,-100.2057
67140,Residencial Cerro de la Silla,Nuevo Leon,Guadalupe,25.6667,-100.25
67140,Del Maestro,Nuevo Leon,Guadalupe,25.6726,-100.2057
67140,Central de Abastos,Nuevo Leon,Guadalupe,25.6667,-100.25
67140,Esmeralda,Nuevo Leon,Guadalupe,25.6726,-100.2057
67140,Valle de Chapultepec,Nuevo Leon,Guadalupe,25.6667,-100.25
67140,Polanco Oriente,Nuevo Leon,Guadalupe,25.6667,-100.25
67140,Chinameca,Nuevo Leon,Guadalupe,25.6667,-100.25
67140,Las Plazas 2,Nuevo Leon,Guadalupe,25.6667,-100.25
67140,Ignacio Altamirano,Nuevo Leon,Guadalupe,25.6667,-100.25
67140,Paraiso,Nuevo Leon,Guadalupe,25.6667,-100.25
67140,Revolucion,Nuevo Leon,Guadalupe,25.6667,-100.25
67140,Jardines la Pastora,Nuevo Leon,Guadalupe,25.6667,-100.25
67140,Juan alvarez,Nuevo Leon,Guadalupe,25.6667,-100.25
67140,Polanco,Nuevo Leon,Guadalupe,25.6667,-100.25
67140,Rivera de la Pastora,Nuevo Leon,Guadalupe,25.6667,-100.25
67140,Las Plazas 1,Nuevo Leon,Guadalupe,25.6667,-100.25
67144,Venus,Nuevo Leon,Guadalupe,25.6667,-100.25
67144,La Huerta,Nuevo Leon,Guadalupe,25.6726,-100.2057
67144,Riviera del Contry,Nuevo Leon,Guadalupe,25.6667,-100.25
67144,El Bajio,Nuevo Leon,Guadalupe,25.6726,-100.2057
67144,Marte,Nuevo Leon,Guadalupe,25.6667,-100.25
67144,Benito Juarez,Nuevo Leon,Guadalupe,25.6726,-100.2057
67144,Guerra,Nuevo Leon,Guadalupe,25.6667,-100.25
67150,Nueva Exposicion,Nuevo Leon,Guadalupe,25.7304,-100.2412
67150,Las Canteras,Nuevo Leon,Guadalupe,25.6726,-100.2057
67150,Rincon de la Azteca,Nuevo Leon,Guadalupe,25.7304,-100.2412
67150,Residencial Azteca,Nuevo Leon,Guadalupe,25.7304,-100.2412
67150,Azteca INFONAVIT,Nuevo Leon,Guadalupe,25.7304,-100.2412
67150,JosE Maria Morelos,Nuevo Leon,Guadalupe,25.6726,-100.2057
67150,Azteca,Nuevo Leon,Guadalupe,25.6726,-100.2057
67153,Privada Chapultepec,Nuevo Leon,Guadalupe,25.7304,-100.2412
67153,Privada Laura,Nuevo Leon,Guadalupe,25.7304,-100.2412
67154,San Diego,Nuevo Leon,Guadalupe,25.6726,-100.2057
67154,La Fuente,Nuevo Leon,Guadalupe,25.6726,-100.2057
67154,Exposicion Modelo,Nuevo Leon,Guadalupe,25.7304,-100.2412
67154,El Sabino,Nuevo Leon,Guadalupe,25.6726,-100.2057
67155,Exposicion,Nuevo Leon,Guadalupe,25.7304,-100.2412
67155,Guadalupe Zitoon,Nuevo Leon,Guadalupe,25.7304,-100.2412
67155,Alamedas de la Hacienda,Nuevo Leon,Guadalupe,25.7304,-100.2412
67155,La Hacienda,Nuevo Leon,Guadalupe,25.6726,-100.2057
67155,Expo Ganadera,Nuevo Leon,Guadalupe,25.7304,-100.2412
67160,La Joya INFONAVIT 1er. Sector,Nuevo Leon,Guadalupe,25.7591,-100.3048
67160,La Joya INFONAVIT 2do. Sector,Nuevo Leon,Guadalupe,25.7591,-100.3048
67160,Riberas del Rio,Nuevo Leon,Guadalupe,25.7591,-100.3048
67160,La Joya INFONAVIT 3er. Sector,Nuevo Leon,Guadalupe,25.7591,-100.3048
67163,Vicente Guerrero,Nuevo Leon,Guadalupe,25.6726,-100.2057
67163,Ignacio Zaragoza,Nuevo Leon,Guadalupe,25.6726,-100.2057
67163,San Agustin,Nuevo Leon,Guadalupe,25.6726,-100.2057
67164,Union,Nuevo Leon,Guadalupe,25.6726,-100.2057
67164,Valle Hermoso Sector 3,Nuevo Leon,Guadalupe,25.7591,-100.3048
67164,Rio,Nuevo Leon,Guadalupe,25.7591,-100.3048
67164,21 de Enero,Nuevo Leon,Guadalupe,25.7591,-100.3048
67164,Valle Hermoso Sector 2,Nuevo Leon,Guadalupe,25.7591,-100.3048
